Statistical profiling result from autocannon-fork-scl-v8.log, (20239 ticks, 26 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
     12   34.3%            LazyCompile: *handle /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/layer.js:86:49
    166    1.1%    LazyCompile: *<anonymous> /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:730:32
    166  100.0%      LazyCompile: *compile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:569:21
    130   78.3%        LazyCompile: *exports.renderFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:439:31
     99   76.2%          LazyCompile: *render /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/view.js:133:40
     99  100.0%            LazyCompile: *render /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/application.js:531:29
     31   23.8%          Function: ^render /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/view.js:133:40
     31  100.0%            LazyCompile: *render /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/application.js:531:29
     21   12.7%        LazyCompile: *includeFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:307:21
     20   95.2%          LazyCompile: *<anonymous> :1:20
     20  100.0%            LazyCompile: *exports.renderFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:439:31
      1    4.8%          Function: ^include /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:685:30
      1  100.0%            Function: ^<anonymous> :1:20
      9    5.4%        Function: ^compile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:379:35
      9  100.0%          Function: ^handleCache /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:208:21
      8   88.9%            Function: ^tryHandleCache /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:252:24
      1   11.1%            Function: ^includeFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:307:21
      6    3.6%        LazyCompile: *handleCache /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:208:21
      6  100.0%          Function: ^includeFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:307:21
      6  100.0%            LazyCompile: *<anonymous> :1:20

    617    3.0%  /usr/lib/x86_64-linux-gnu/libc-2.31.so
    389   63.0%    /home/sereprec/.nvm/versions/node/v16.13.0/bin/node
    162   41.6%      /home/sereprec/.nvm/versions/node/v16.13.0/bin/node
     97   59.9%        LazyCompile: *scanLine /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:803:22
     94   96.9%          LazyCompile: *<anonymous> /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:730:32
     94  100.0%            LazyCompile: *compile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:569:21
      3    3.1%          Function: ^<anonymous> /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:730:32
      3  100.0%            LazyCompile: *compile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:569:21
     23   14.2%        LazyCompile: *Template /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:507:18
     12   52.2%          LazyCompile: *includeFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:307:21
     11   91.7%            LazyCompile: *<anonymous> :1:20
      1    8.3%            Function: ^include /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:685:30
      8   34.8%          LazyCompile: *exports.renderFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:439:31
      6   75.0%            LazyCompile: *render /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/view.js:133:40
      2   25.0%            Function: ^render /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/view.js:133:40
      2    8.7%          LazyCompile: *handleCache /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:208:21
      2  100.0%            Function: ^includeFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:307:21
      1    4.3%          Function: ^compile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:379:35
      1  100.0%            Function: ^handleCache /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:208:21
      4    2.5%        LazyCompile: *sendFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/send/index.js:716:51
      4  100.0%          LazyCompile: *pipe /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/send/index.js:510:43
      4  100.0%            LazyCompile: *serveStatic /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/serve-static/index.js:72:31
      4    2.5%        LazyCompile: *compile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:569:21
      2   50.0%          LazyCompile: *includeFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:307:21
      2  100.0%            LazyCompile: *<anonymous> :1:20
      2   50.0%          LazyCompile: *exports.renderFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:439:31
      2  100.0%            LazyCompile: *render /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/view.js:133:40
      4    2.5%        LazyCompile: *<anonymous> node:internal/fs/utils:680:42
      2   50.0%          LazyCompile: *resolve /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/view.js:146:42
      2  100.0%            LazyCompile: *render /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/application.js:531:29
      1   25.0%          LazyCompile: *getIncludePath /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:154:24
      1  100.0%            Function: ^includeFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:307:21
      1   25.0%          Function: ^existsSync node:fs:290:20
      1  100.0%            Function: ^getIncludePath /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:154:24
      4    2.5%        LazyCompile: *<anonymous> node:internal/fs/utils:668:38
      3   75.0%          LazyCompile: *readFileSync node:fs:450:22
      2   66.7%            LazyCompile: *exports.renderFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:439:31
      1   33.3%            LazyCompile: *handleCache /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:208:21
      1   25.0%          Function: ^<anonymous> node:internal/fs/utils:680:42
      1  100.0%            Function: ^statSync node:fs:1528:18
      4    2.5%        Function: ^<anonymous> /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:730:32
      4  100.0%          LazyCompile: *compile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:569:21
      3   75.0%            LazyCompile: *exports.renderFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:439:31
      1   25.0%            LazyCompile: *includeFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:307:21
      3    1.9%        LazyCompile: *store.generate /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express-session/index.js:158:28
      3  100.0%          LazyCompile: *session /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express-session/index.js:179:26
      3  100.0%            LazyCompile: *trim_prefix /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/index.js:288:23
      3    1.9%        LazyCompile: *pipe /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/send/index.js:510:43
      3  100.0%          LazyCompile: *serveStatic /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/serve-static/index.js:72:31
      3  100.0%            LazyCompile: *trim_prefix /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/index.js:288:23
      3    1.9%        Function: ^readPackageScope node:internal/modules/cjs/loader:321:26
      2   66.7%          Function: ^trySelf node:internal/modules/cjs/loader:441:17
      2  100.0%            Function: ^Module._resolveFilename node:internal/modules/cjs/loader:848:35
      1   33.3%          LazyCompile: ~trySelf node:internal/modules/cjs/loader:441:17
      1  100.0%            LazyCompile: ~Module._resolveFilename node:internal/modules/cjs/loader:848:35
      2    1.2%        LazyCompile: *header /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/response.js:759:29
      2  100.0%          LazyCompile: *send /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/response.js:107:25
      2  100.0%            LazyCompile: *exports.renderFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:439:31
      2    1.2%        LazyCompile: *end node:_http_outgoing:833:45
      2  100.0%          LazyCompile: *end /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/compression/index.js:92:28
      2  100.0%            LazyCompile: *send /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/response.js:107:25
      2    1.2%        LazyCompile: *Module._load node:internal/modules/cjs/loader:757:24
      2  100.0%          Function: ^Module.require node:internal/modules/cjs/loader:997:36
      2  100.0%            Function: ^require node:internal/modules/cjs/helpers:101:31
      2    1.2%        Function: ^<anonymous> node:internal/fs/utils:357:35
      2  100.0%          Function: ^<anonymous> node:internal/fs/utils:668:38
      2  100.0%            Function: ^<anonymous> node:internal/fs/utils:680:42
     47   12.1%      LazyCompile: *<anonymous> /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:730:32
     47  100.0%        LazyCompile: *compile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:569:21
     40   85.1%          LazyCompile: *exports.renderFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:439:31
     32   80.0%            LazyCompile: *render /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/view.js:133:40
      8   20.0%            Function: ^render /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/view.js:133:40
      4    8.5%          LazyCompile: *includeFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:307:21
      3   75.0%            LazyCompile: *<anonymous> :1:20
      1   25.0%            Function: ^include /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:685:30
      2    4.3%          LazyCompile: *handleCache /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:208:21
      2  100.0%            Function: ^includeFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:307:21
      1    2.1%          Function: ^compile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:379:35
      1  100.0%            Function: ^handleCache /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:208:21
     34    8.7%      LazyCompile: *compile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:569:21
     21   61.8%        LazyCompile: *exports.renderFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:439:31
     18   85.7%          LazyCompile: *render /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/view.js:133:40
     18  100.0%            LazyCompile: *render /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/application.js:531:29
      3   14.3%          Function: ^render /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/view.js:133:40
      3  100.0%            LazyCompile: *render /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/application.js:531:29
     10   29.4%        LazyCompile: *includeFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:307:21
      9   90.0%          LazyCompile: *<anonymous> :1:20
      9  100.0%            LazyCompile: *exports.renderFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:439:31
      1   10.0%          Function: ^include /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:685:30
      1  100.0%            Function: ^<anonymous> :1:20
      2    5.9%        Function: ^compile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:379:35
      2  100.0%          Function: ^handleCache /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:208:21
      1   50.0%            Function: ^tryHandleCache /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:252:24
      1   50.0%            Function: ^includeFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:307:21
      1    2.9%        LazyCompile: *handleCache /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:208:21
      1  100.0%          Function: ^includeFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:307:21
      1  100.0%            LazyCompile: *<anonymous> :1:20
     30    7.7%      LazyCompile: *createPool node:buffer:150:20
     30  100.0%        LazyCompile: *allocate node:buffer:397:18
     30  100.0%          LazyCompile: *readFileSync node:fs:450:22
     23   76.7%            LazyCompile: *includeFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:307:21
      7   23.3%            LazyCompile: *exports.renderFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:439:31
     11    2.8%      LazyCompile: *session /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express-session/index.js:179:26
     11  100.0%        LazyCompile: *trim_prefix /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/index.js:288:23
     11  100.0%          LazyCompile: *next /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/index.js:176:16
      6   54.5%            LazyCompile: *error /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/serve-static/index.js:115:39
      5   45.5%            Function: ^error /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/serve-static/index.js:115:39
     10    2.6%      LazyCompile: *randomBytes node:internal/crypto/random:90:21
     10  100.0%        LazyCompile: *store.generate /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express-session/index.js:158:28
     10  100.0%          LazyCompile: *session /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express-session/index.js:179:26
     10  100.0%            LazyCompile: *trim_prefix /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/index.js:288:23
      7    1.8%      LazyCompile: *FastBuffer node:internal/buffer:958:14
      7  100.0%        Function: ^createUnsafeBuffer node:internal/buffer:1059:28
      7  100.0%          Function: ^createPool node:buffer:150:20
      7  100.0%            LazyCompile: *allocate node:buffer:397:18
      6    1.5%      LazyCompile: *pipe /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/send/index.js:510:43
      6  100.0%        LazyCompile: *serveStatic /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/serve-static/index.js:72:31
      6  100.0%          LazyCompile: *trim_prefix /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/index.js:288:23
      6  100.0%            LazyCompile: *next /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/index.js:176:16
      5    1.3%      LazyCompile: *transform /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/logform/colorize.js:92:12
      5  100.0%        LazyCompile: *Writable.write /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/readable-stream/lib/_stream_writable.js:288:37
      5  100.0%          LazyCompile: *ondata /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/readable-stream/lib/_stream_readable.js:679:18
      5  100.0%            LazyCompile: *emit node:events:340:44
      5    1.3%      LazyCompile: *shouldSave /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express-session/index.js:440:24
      5  100.0%        LazyCompile: *send /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/response.js:107:25
      5  100.0%          LazyCompile: *exports.renderFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:439:31
      5  100.0%            LazyCompile: *render /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/view.js:133:40
      5    1.3%      LazyCompile: *resolve node:path:1091:10
      3   60.0%        LazyCompile: *render /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/application.js:531:29
      3  100.0%          LazyCompile: *showAppInfo file:///home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/src/controllers/webServerController.js:27:28
      3  100.0%            LazyCompile: *dispatch /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/route.js:98:45
      2   40.0%        LazyCompile: *getIncludePath /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:154:24
      2  100.0%          LazyCompile: *includeFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:307:21
      1   50.0%            LazyCompile: *<anonymous> :1:20
      1   50.0%            Function: ^include /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:685:30
      5    1.3%      LazyCompile: *fromString node:buffer:431:20
      5  100.0%        LazyCompile: *send /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/response.js:107:25
      5  100.0%          LazyCompile: *exports.renderFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:439:31
      5  100.0%            LazyCompile: *render /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/view.js:133:40
      5    1.3%      LazyCompile: *_storeHeader node:_http_outgoing:374:22
      5  100.0%        LazyCompile: *writeHead node:_http_server:269:19
      5  100.0%          LazyCompile: *writeHead /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/on-headers/index.js:28:29
      5  100.0%            LazyCompile: *end /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/compression/index.js:92:28
      5    1.3%      Function: ^parse /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/content-type/index.js:106:16
      4   80.0%        LazyCompile: *send /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/response.js:107:25
      3   75.0%          LazyCompile: *exports.renderFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:439:31
      3  100.0%            LazyCompile: *render /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/view.js:133:40
      1   25.0%          Function: ^done /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/response.js:1011:27
      1  100.0%            Function: ^tryHandleCache /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:252:24
      1   20.0%        Function: ^setCharset /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/utils.js:246:41
      1  100.0%          Function: ^send /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/response.js:107:25
      1  100.0%            Function: ^done /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/response.js:1011:27
      4    1.0%      LazyCompile: *scanLine /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:803:22
      4  100.0%        LazyCompile: *<anonymous> /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:730:32
      4  100.0%          LazyCompile: *compile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:569:21
      4  100.0%            LazyCompile: *exports.renderFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:439:31
     13    2.1%    LazyCompile: *compileFunction node:vm:308:25
      9   69.2%      Function: ^wrapSafe node:internal/modules/cjs/loader:1017:18
      9  100.0%        Function: ^Module._compile node:internal/modules/cjs/loader:1055:37
      9  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1110:37
      9  100.0%            LazyCompile: *Module._load node:internal/modules/cjs/loader:757:24
      4   30.8%      LazyCompile: *Module._compile node:internal/modules/cjs/loader:1055:37
      4  100.0%        Function: ^Module._extensions..js node:internal/modules/cjs/loader:1110:37
      4  100.0%          LazyCompile: *Module._load node:internal/modules/cjs/loader:757:24
      4  100.0%            Function: ^Module.require node:internal/modules/cjs/loader:997:36
     11    1.8%    LazyCompile: *showAppInfo file:///home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/src/controllers/webServerController.js:27:28
     10   90.9%      LazyCompile: *dispatch /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/route.js:98:45
     10  100.0%        LazyCompile: *handle /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/layer.js:86:49
     10  100.0%          LazyCompile: *next /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/index.js:176:16
     10  100.0%            LazyCompile: *handle /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/index.js:136:31
      1    9.1%      LazyCompile: *handle /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/layer.js:86:49
      1  100.0%        Function: ^next /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/route.js:114:16
      1  100.0%          Function: ^dispatch /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/route.js:98:45
      1  100.0%            LazyCompile: *handle /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/layer.js:86:49
     10    1.6%    LazyCompile: *readFileSync node:fs:450:22
      4   40.0%      LazyCompile: *includeFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:307:21
      4  100.0%        LazyCompile: *<anonymous> :1:20
      4  100.0%          LazyCompile: *exports.renderFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:439:31
      4  100.0%            LazyCompile: *render /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/view.js:133:40
      4   40.0%      LazyCompile: *exports.renderFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:439:31
      4  100.0%        LazyCompile: *render /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/view.js:133:40
