Statistical profiling result from autocannon-fork-ccl-v8.log, (20358 ticks, 32 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      6    0.0%    0.1%  RegExp: ^[!#$%&'*+.^_`|~0-9A-Za-z-]+$
      6    0.0%    0.1%  LazyCompile: *statSync node:fs:1528:18
      6    0.0%    0.1%  LazyCompile: *onwrite /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/readable-stream/lib/_stream_writable.js:444:17
      6    0.0%    0.1%  LazyCompile: *ondata /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/readable-stream/lib/_stream_readable.js:679:18
      6    0.0%    0.1%  LazyCompile: *initialize /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/passport/lib/middleware/initialize.js:51:29
      6    0.0%    0.1%  LazyCompile: *getStatsFromBinding node:internal/fs/utils:530:29
      6    0.0%    0.1%  LazyCompile: *format /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/content-type/index.js:65:17
      6    0.0%    0.1%  LazyCompile: *clearBuffer node:internal/streams/writable:529:21
      6    0.0%    0.1%  LazyCompile: *addListener node:events:486:58
      5    0.0%    0.1%  RegExp: d{1,4}|M{1,4}|YY(?:YY)?|S{1,3}|Do|ZZ|Z|([HhMsDm])\1?|[aA]|"[^"]*"|'[^']*'
      5    0.0%    0.1%  LazyCompile: *writeHead node:_http_server:269:19
      5    0.0%    0.1%  LazyCompile: *setStreamTimeout node:internal/stream_base_commons:254:26
      5    0.0%    0.1%  LazyCompile: *serveStatic /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/serve-static/index.js:72:31
      5    0.0%    0.1%  LazyCompile: *randomBytes node:internal/crypto/random:90:21
      5    0.0%    0.1%  LazyCompile: *pipe /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/send/index.js:510:43
      5    0.0%    0.1%  LazyCompile: *onResponseHeaders /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/compression/index.js:140:47
      5    0.0%    0.1%  LazyCompile: *normalizeString node:path:66:25
      5    0.0%    0.1%  LazyCompile: *hash /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express-session/index.js:596:14
      5    0.0%    0.1%  LazyCompile: *getEncodingOps node:buffer:678:24
